customer_id,customer_name,gender,age,city,state,region,join_date,first_purchase_date,latest_purchase_date,customer_lifetime_orders,customer_lifetime_revenue,customer_lifetime_profit,average_order_value,preferred_product,preferred_category,preferred_brand,preferred_sales_channel,preferred_payment_method,customer_revenue_contribution_percentage,customer_gross_profit_contribution_percentage,is_repeat_customer
86092,"Ruchi Raj Sawant",Female,20,Kolkata,"West Bengal",East,2024-12-26,2025-03-19,2025-03-19,1,3827.31,359.99,3827.31,"MX Master 3S",Accessories,Logitech,"Mobile App",Card,0.0001,0.0001,No
86093,"Namrata Ranjan Ali",Female,39,Vadodara,Gujarat,West,2024-04-23,2025-12-05,2025-12-05,1,19579.90,308.78,19579.90,"Redmi 14C",Smartphones,Xiaomi,Amazon,UPI,0.0003,0.0001,No
86094,"Namrata Ranjan Sarin",Female,32,Lucknow,"Uttar Pradesh",North,2023-07-03,2023-08-13,2023-08-13,1,18232.56,2399.34,18232.56,"Fenix 8","Smart Watches",Garmin,"Offline Store",UPI,0.0002,0.0006,No
86095,"Ajay Nath Prajapati",Male,27,Thiruvananthapuram,Kerala,South,2017-12-25,2018-06-17,2018-06-17,1,9154.31,947.07,9154.31,"Major V","Audio Devices",Marshall,"Offline Store",Cash,0.0001,0.0002,No
86096,"Siddharth Om Bhatia",Male,30,"New Delhi",Delhi,North,2019-01-25,2020-08-28,2022-09-07,2,115328.89,14928.83,57664.45,"Apple Watch Series 11","Smart Watches",Apple,"Offline Store",Cash,0.0016,0.0038,Yes
86097,"Deepti Hari Kamble",Female,39,Gurugram,Haryana,North,2024-12-18,2025-12-20,2025-12-20,1,16030.05,2096.05,16030.05,"Buds Wireless 5 ANC",Accessories,Logitech,"Offline Store",Cash,0.0002,0.0005,No
86098,"Nikhil Rey Thomas",Male,19,Patna,Bihar,East,2025-10-14,2025-10-22,2025-10-22,1,6509.46,420.16,6509.46,"USB-C Power Adapter",Accessories,Apple,"Mobile App",UPI,0.0001,0.0001,No
86100,"Abhishek Prem Kumar",Male,25,Hyderabad,Telangana,South,2019-12-28,2020-06-25,2021-10-18,2,661117.99,20145.66,330559.00,"LOQ 15",Laptops,Bosch,"Offline Store",Card,0.0090,0.0051,Yes
86101,"Rakesh Chandra Sawant",Male,23,Bhubaneswar,Odisha,East,2021-12-17,2022-01-03,2022-01-03,1,56405.78,2726.66,56405.78,"iPad Air",Tablets,Apple,"Offline Store",UPI,0.0008,0.0007,No
86102,"Varun Ranjan Das",Male,42,Mumbai,Maharashtra,West,2024-09-01,2024-11-10,2024-11-10,1,2234.85,135.55,2234.85,"MagSafe Charger",Accessories,Apple,Flipkart,"Net Banking",0.0000,0.0000,No
86103,"Mahima Prem Varghese",Female,23,Visakhapatnam,"Andhra Pradesh",South,2021-11-15,2022-03-26,2022-03-26,1,25032.32,3753.12,25032.32,"Front Load Washing Machine","Home Appliances",Haier,"Offline Store",UPI,0.0003,0.0009,No
86104,"Tanmay Mohan Varghese",Male,23,Pune,Maharashtra,West,2021-09-29,2021-11-28,2021-11-28,1,87466.07,2866.97,87466.07,"iPhone 17 Pro Max",Smartphones,Apple,"Offline Store",UPI,0.0012,0.0007,No
86105,"Mohit Tej Verma",Male,24,Mumbai,Maharashtra,West,2020-11-30,2021-03-25,2023-04-03,2,120690.88,11207.56,60345.44,"Microwave Oven","Kitchen Appliances",Panasonic,"Offline Store",Cash,0.0016,0.0028,Yes
86106,"Lakshay Surya Joseph",Male,33,Lucknow,"Uttar Pradesh",North,2023-03-30,2023-07-20,2023-07-20,1,8979.69,478.47,8979.69,"ULT Wear","Audio Devices",Sony,Amazon,Card,0.0001,0.0001,No
86107,"Rakesh Pal Banerjee",Male,41,Coimbatore,"Tamil Nadu",South,2024-11-17,2024-12-09,2024-12-09,1,34970.40,651.28,34970.40,"Realme 15 Pro+",Smartphones,Realme,"Offline Store",UPI,0.0005,0.0002,No
86108,"Nitin Vijay Bose",Male,39,Bhubaneswar,Odisha,East,2024-05-15,2024-05-21,2024-05-21,1,37644.03,2844.83,37644.03,"V15 Detect Vacuum Cleaner","Home Appliances",Dyson,"Mobile App","Net Banking",0.0005,0.0007,No
86109,"Khushi Om Bajaj",Female,29,Jaipur,Rajasthan,North,2018-11-25,2019-02-03,2023-08-05,2,50598.97,1236.53,25299.48,V50,Smartphones,Logitech,"Offline Store",Card,0.0007,0.0003,Yes
86110,"Shubham Singh Tiwari",Male,28,Indore,"Madhya Pradesh",Central,2017-04-26,2017-08-19,2023-01-06,3,82862.61,10468.97,27620.87,"Venu 3","Smart Watches",Garmin,"Offline Store",UPI,0.0011,0.0026,Yes
86111,"Harsh Dev Bajaj",Male,67,Chennai,"Tamil Nadu",South,2026-05-17,2026-07-17,2026-07-17,1,66995.67,5005.27,66995.67,"UHD UT80",Televisions,LG,Website,UPI,0.0009,0.0013,No
86112,"Ashish Vijay Pawar",Male,29,Noida,"Uttar Pradesh",North,2018-08-05,2018-09-02,2025-03-17,3,237084.90,7112.50,79028.30,"Galaxy S25+",Accessories,Samsung,"Offline Store",Card,0.0032,0.0018,Yes
86113,"Aryan Om Rathore",Male,26,Ludhiana,Punjab,North,2018-10-05,2019-03-25,2019-03-25,1,2160.65,222.35,2160.65,"45W Fast Charger",Accessories,Samsung,Website,Card,0.0000,0.0001,No
86114,"Priya Prakash Dutta",Female,20,Visakhapatnam,"Andhra Pradesh",South,2024-09-27,2024-12-03,2024-12-03,1,2008.86,231.56,2008.86,SmartTag2,Accessories,Samsung,Website,UPI,0.0000,0.0001,No
86115,"Payal Pal Joshi",Female,23,Indore,"Madhya Pradesh",Central,2021-04-25,2021-05-14,2021-05-14,1,69995.08,6155.92,69995.08,"Neo QLED QN90F",Televisions,Samsung,Website,UPI,0.0009,0.0016,No
86116,"Abeer Mohan Patel",Male,23,"New Delhi",Delhi,North,2021-06-07,2021-07-02,2022-05-19,3,767539.65,31787.85,255846.55,"Pixel 9a",Laptops,Apple,"Offline Store",UPI,0.0104,0.0080,Yes
86118,"Abeer Avi Bansal",Male,30,Mumbai,Maharashtra,West,2019-12-28,2020-05-23,2024-04-17,3,370082.28,14353.72,123360.76,"Galaxy S25",Smartphones,Boat,"Offline Store",Cash,0.0050,0.0036,Yes
86119,"Mansi Ranjan D'Souza",Female,23,Ghaziabad,"Uttar Pradesh",North,2021-12-09,2022-01-16,2022-01-16,1,69239.08,3239.96,69239.08,"iPad Pro Nano-texture",Tablets,Apple,"Offline Store",UPI,0.0009,0.0008,No
86120,"Pankaj Jit Jadhav",Male,24,Lucknow,"Uttar Pradesh",North,2020-12-25,2021-07-25,2021-07-25,1,6742.59,653.29,6742.59,"USB-C Power Adapter",Accessories,Apple,Flipkart,"Net Banking",0.0001,0.0002,No
86121,"Leena Singh Qureshi",Female,19,"New Delhi",Delhi,North,2025-09-08,2025-11-03,2025-11-03,1,70569.54,857.20,70569.54,"Pixel 10 Pro",Smartphones,Google,"Offline Store",Cash,0.0010,0.0002,No
86122,"Mukul Jay Menon",Male,39,Noida,"Uttar Pradesh",North,2024-11-10,2024-12-13,2024-12-13,1,31946.75,3.63,31946.75,"Pixel 9a",Smartphones,Google,"Offline Store",Cash,0.0004,0.0000,No
86124,"Neha Kishore Sheikh",Female,22,Mysuru,Karnataka,South,2022-10-02,2022-12-15,2025-06-28,2,28159.74,4484.46,14079.87,"Legion Go",Gaming,Lenovo,"Offline Store",Card,0.0004,0.0011,Yes
86126,"Renu Singh Dutta",Female,21,Noida,"Uttar Pradesh",North,2023-09-22,2023-11-30,2023-11-30,1,10299.00,2574.75,10299.00,"Built-in Oven","Kitchen Appliances",IFB,"Offline Store",Cash,0.0001,0.0006,No
86127,"Renu Tej Gill",Female,22,Ludhiana,Punjab,North,2022-12-31,2023-08-11,2024-09-15,2,108009.31,1531.07,54004.66,"Pixel 10 Pro",Smartphones,Google,"Offline Store",Cash,0.0015,0.0004,Yes
86128,"Mohit Anand Rathore",Male,28,Kolkata,"West Bengal",East,2018-02-17,2018-11-19,2020-06-15,2,126107.16,15959.57,63053.58,"Swift X 14",Laptops,Acer,"Offline Store",Cash,0.0017,0.0040,Yes
86129,"Preeti Nath Ali",Female,31,Indore,"Madhya Pradesh",Central,2021-07-09,2021-11-18,2024-07-24,2,31714.99,4256.49,15857.49,"Front Load Washing Machine","Home Appliances",Apple,"Offline Store",UPI,0.0004,0.0011,Yes
86130,"Vikram Lal Varghese",Male,21,Noida,"Uttar Pradesh",North,2023-11-19,2023-12-09,2023-12-09,1,42016.50,1097.38,42016.50,"Galaxy Tab S10",Tablets,Samsung,"Offline Store",Card,0.0006,0.0003,No
86131,"Vedant Surya Reddy",Male,56,Chennai,"Tamil Nadu",South,2025-05-29,2026-05-21,2026-05-21,1,18198.00,4549.50,18198.00,"Nutri Blend","Kitchen Appliances",Wonderchef,"Offline Store",UPI,0.0002,0.0011,No
86133,"Omkar Jay Das",Male,21,Kolkata,"West Bengal",East,2023-09-30,2023-12-17,2023-12-17,1,10894.02,907.46,10894.02,Ear,"Audio Devices",Logitech,"Offline Store",UPI,0.0001,0.0002,No
86134,"Divya Rai Solanki",Female,34,Guwahati,Assam,East,2023-06-22,2023-06-30,2023-06-30,1,28198.78,1479.58,28198.78,"Frost Free Refrigerator","Home Appliances",LG,Flipkart,UPI,0.0004,0.0004,No
86136,"Anushka Hari Shah",Female,22,Bhopal,"Madhya Pradesh",Central,2022-08-03,2022-08-29,2023-02-01,2,8714.64,847.28,4357.32,"Sound Outdoor Speaker","Audio Devices",SanDisk,"Offline Store",Card,0.0001,0.0002,Yes
86137,"Abeer Mohan Shah",Male,29,Chennai,"Tamil Nadu",South,2018-05-20,2018-09-16,2019-06-24,2,62353.23,8611.55,31176.61,"Xiaomi Pad 7 Ultra",Tablets,Boat,"Offline Store",Cash,0.0008,0.0022,Yes
86139,"Dhruv Hari Kale",Male,38,Bhubaneswar,Odisha,East,2024-07-16,2024-09-21,2024-09-21,1,8091.30,1660.76,8091.30,"Rockerz 551 ANC","Audio Devices",Apple,"Offline Store",Card,0.0001,0.0004,No
86140,"Aditi Chandra Rao",Female,28,Faridabad,Haryana,North,2016-11-27,2018-08-18,2020-12-24,3,124172.25,4750.77,41390.75,"iPhone 16",Smartphones,Apple,"Offline Store",Card,0.0017,0.0012,Yes
86141,"Mukul Ranjan Shinde",Male,52,Hyderabad,Telangana,South,2025-08-13,2026-03-25,2026-03-25,1,42639.51,2404.79,42639.51,"GT 7 Pro",Accessories,Samsung,"Offline Store",UPI,0.0006,0.0006,No
86142,"Gaurav Anand Gowda",Male,44,Kolkata,"West Bengal",East,2025-01-28,2025-02-10,2025-02-10,1,126402.26,1584.96,126402.26,"iPhone 17",Smartphones,Apple,"Mobile App",UPI,0.0017,0.0004,No
86143,"Uday Chandra Bajaj",Male,32,Mumbai,Maharashtra,West,2023-10-27,2023-11-02,2024-06-11,2,267389.71,9856.29,133694.85,"iPad Pro",Tablets,Apple,Website,Card,0.0036,0.0025,Yes
86144,"Vivaan Kishore Pandey",Male,23,Ghaziabad,"Uttar Pradesh",North,2021-08-20,2021-08-29,2021-08-29,1,24166.12,2166.92,24166.12,"Top Load Washing Machine","Home Appliances",Whirlpool,"Offline Store",UPI,0.0003,0.0005,No
86145,"Nikhil Vijay Parmar",Male,27,Bhubaneswar,Odisha,East,2017-09-28,2018-10-16,2019-12-19,3,221247.33,8522.48,73749.11,"MacBook Pro (M4 Pro)",Laptops,Apple,"Offline Store",UPI,0.0030,0.0021,Yes
86146,"Ravi Anand Kumar",Male,22,Noida,"Uttar Pradesh",North,2022-08-30,2022-10-27,2024-05-05,2,200043.85,8657.59,100021.92,"Nord 5",Smartphones,JBL,"Offline Store",Card,0.0027,0.0022,Yes
86147,"Ira Dev Goel",Female,20,Noida,"Uttar Pradesh",North,2024-12-06,2024-12-06,2025-10-04,2,33796.38,1401.14,16898.19,"iPad mini",Tablets,Apple,"Mobile App",Card,0.0005,0.0004,Yes
86149,"Hemant Dev Prajapati",Male,32,Chennai,"Tamil Nadu",South,2023-01-29,2023-03-25,2023-03-25,1,66952.58,5710.92,66952.58,QNED86,Televisions,LG,"Offline Store",Cash,0.0009,0.0014,No
86150,"Anjali Jay Prajapati",Female,27,Noida,"Uttar Pradesh",North,2017-03-03,2019-05-30,2019-10-19,3,514131.42,21359.95,171377.14,"Pixel 10",Smartphones,Anker,"Offline Store",Card,0.0070,0.0054,Yes
86151,"Dev Prakash Kapoor",Male,21,Hyderabad,Telangana,South,2023-07-30,2023-08-13,2023-08-13,1,3758.98,291.66,3758.98,"USB-C Hub",Accessories,Anker,"Offline Store",Card,0.0001,0.0001,No
86152,"Akash Om Rao",Male,21,Surat,Gujarat,West,2023-12-19,2024-02-03,2024-02-03,1,43639.58,2984.46,43639.58,V50,Smartphones,Vivo,Website,UPI,0.0006,0.0008,No
86153,"Kris Nath Qureshi",Others,23,Mumbai,Maharashtra,West,2021-12-26,2022-01-31,2024-02-27,2,108268.04,9247.09,54134.02,"Redmi Note 14",Smartphones,LG,"Offline Store",Cash,0.0015,0.0023,Yes
86154,"Sanjay Avi Reddy",Male,31,Ghaziabad,"Uttar Pradesh",North,2022-07-16,2022-09-03,2025-06-24,2,50023.58,3421.21,25011.79,"Nord CE5",Smartphones,OnePlus,Website,UPI,0.0007,0.0009,Yes
86155,"Neha Jay Mittal",Female,23,Coimbatore,"Tamil Nadu",South,2021-11-14,2021-11-14,2021-11-14,1,26599.00,4255.84,26599.00,"Legion Go",Gaming,Lenovo,"Offline Store",Card,0.0004,0.0011,No
86156,"Karan Surya Talwar",Male,20,Jaipur,Rajasthan,North,2024-11-22,2025-12-18,2025-12-18,1,10144.78,941.56,10144.78,"Luna Ring","Smart Watches",Noise,"Mobile App",UPI,0.0001,0.0002,No
86157,"Tanmay Surya Sheikh",Male,31,Noida,"Uttar Pradesh",North,2021-03-08,2021-05-18,2023-01-04,2,11577.73,967.17,5788.87,"Charge 6","Audio Devices",JBL,Website,"Net Banking",0.0002,0.0002,Yes
86158,"Kiara Veer Gowda",Female,21,Indore,"Madhya Pradesh",Central,2023-04-28,2023-06-20,2023-06-20,1,17797.66,1718.46,17797.66,"Galaxy Watch8 Classic","Smart Watches",Samsung,"Offline Store",UPI,0.0002,0.0004,No
86159,"Ankit Vijay Anand",Male,20,Raipur,Chhattisgarh,Central,2024-10-10,2024-12-14,2024-12-14,1,46644.42,5.30,46644.42,"Pixel 10",Smartphones,Google,"Offline Store",Cash,0.0006,0.0000,No
86160,"Kavya Ranjan Mishra",Female,20,"New Delhi",Delhi,North,2024-09-12,2024-10-21,2024-10-21,1,46317.50,5125.08,46317.50,"Fenix 8","Smart Watches",Garmin,Flipkart,"Net Banking",0.0006,0.0013,No
86162,"Mitali Kishore Bansal",Female,28,Kochi,Kerala,South,2018-12-24,2020-05-22,2020-11-24,2,50941.76,6745.33,25470.88,"X Pro QLED",Televisions,"Morphy Richards","Offline Store",Cash,0.0007,0.0017,Yes
86163,"Nupur Lal Shinde",Female,32,Raipur,Chhattisgarh,Central,2023-08-21,2024-10-08,2024-10-08,1,4046.90,511.58,4046.90,"Extreme Portable SSD",Accessories,SanDisk,"Mobile App",UPI,0.0001,0.0001,No
86164,"Anjali Pal Agarwal",Female,40,Noida,"Uttar Pradesh",North,2024-10-30,2024-11-07,2026-05-11,2,327081.23,3965.59,163540.62,"iPhone 17 Pro",Smartphones,Apple,"Offline Store",Cash,0.0044,0.0010,Yes
86167,"Ayesha Ranjan Chauhan",Female,23,Lucknow,"Uttar Pradesh",North,2021-08-19,2021-10-01,2024-03-04,2,115898.00,15821.70,57949.00,"iPad Pro Nano-texture",Tablets,Apple,"Offline Store",UPI,0.0016,0.0040,Yes
86168,"Arpit Ranjan Brar",Male,27,Lucknow,"Uttar Pradesh",North,2017-11-21,2018-04-10,2022-11-17,2,33669.67,3333.33,16834.84,"Nord CE4 Lite",Smartphones,Apple,"Offline Store",Cash,0.0005,0.0008,Yes
86169,"Abhinav Pal Thomas",Male,21,Jaipur,Rajasthan,North,2023-11-21,2024-05-05,2024-05-05,1,118603.87,8524.73,118603.87,"OmniBook X",Laptops,HP,"Offline Store",UPI,0.0016,0.0021,No
86170,"Tanya Ravi Brar",Female,22,Kolkata,"West Bengal",East,2022-09-28,2022-10-16,2022-10-16,1,221675.37,1196.47,221675.37,"iPhone 16",Smartphones,Apple,"Offline Store",Card,0.0030,0.0003,No
86171,"Pragya Kishore Das",Female,20,Visakhapatnam,"Andhra Pradesh",South,2024-09-07,2024-10-04,2024-10-04,1,30799.00,4311.86,30799.00,"Redmi Pad 2",Tablets,Xiaomi,"Offline Store",UPI,0.0004,0.0011,No
86173,"Rahul Pal Saxena",Male,31,Mumbai,Maharashtra,West,2021-07-13,2021-08-24,2025-01-15,4,688090.42,38292.98,172022.60,"GT 7",Accessories,Acer,"Offline Store",Cash,0.0093,0.0096,Yes
86174,"Ankit Ranjan Singh",Male,31,"New Delhi",Delhi,North,2022-11-19,2022-12-04,2022-12-04,1,9873.40,670.18,9873.40,"Storm Infinity","Smart Watches",Boat,"Offline Store",UPI,0.0001,0.0002,No
86175,"Nitin Shan Gill",Male,29,Bhubaneswar,Odisha,East,2019-07-11,2019-07-17,2019-07-17,1,39911.49,1192.37,39911.49,"Redmi Note 14 Pro",Smartphones,Xiaomi,Flipkart,Card,0.0005,0.0003,No
86176,"Divya Rey Tripathi",Female,22,Visakhapatnam,"Andhra Pradesh",South,2022-09-09,2022-10-09,2022-10-09,1,4746.70,415.46,4746.70,"Rockerz 551 ANC","Audio Devices",Boat,"Mobile App",Card,0.0001,0.0001,No
86177,"Rupali Lal Ali",Female,23,Faridabad,Haryana,North,2021-12-19,2022-01-08,2022-01-08,1,10272.89,1147.67,10272.89,WH-1000XM6,"Audio Devices",Sony,Amazon,"Net Banking",0.0001,0.0003,No
86178,"Rudra Raj Kamble",Male,33,Noida,"Uttar Pradesh",North,2023-08-31,2024-03-19,2024-06-21,2,64442.37,1381.41,32221.19,X200,Smartphones,Logitech,Website,Card,0.0009,0.0003,Yes
86179,"Parth Ravi Agarwal",Male,39,"New Delhi",Delhi,North,2024-04-05,2024-07-18,2024-07-18,1,123369.01,7849.44,123369.01,"OnePlus 13R",Smartphones,OnePlus,Flipkart,UPI,0.0017,0.0020,No
86180,"Chirag Ranjan Dave",Male,24,Surat,Gujarat,West,2020-12-05,2020-12-10,2020-12-10,1,29199.00,5839.80,29199.00,"Window AC","Home Appliances","Blue Star","Offline Store",UPI,0.0004,0.0015,No
86181,"Rajesh Prakash Reddy",Male,23,Bengaluru,Karnataka,South,2021-12-09,2022-04-17,2022-04-17,1,4248.99,533.39,4248.99,"45W Fast Charger",Accessories,Samsung,"Offline Store",UPI,0.0001,0.0001,No
86182,"Zoya Kumar Gowda",Female,32,"New Delhi",Delhi,North,2023-02-03,2023-05-19,2023-05-19,1,81060.22,1752.23,81060.22,"iPhone 16 Pro",Smartphones,Apple,"Offline Store",UPI,0.0011,0.0004,No
86183,"Anand Neel Tripathi",Male,21,Kochi,Kerala,South,2023-09-18,2023-10-28,2023-10-28,1,63778.40,5559.22,63778.40,"OLED evo G5",Televisions,LG,"Offline Store",UPI,0.0009,0.0014,No
86184,"Anurag Neel Trivedi",Male,54,"New Delhi",Delhi,North,2025-05-14,2025-09-07,2025-09-07,1,15149.66,1801.16,15149.66,"Mixer Grinder 750W","Kitchen Appliances",Philips,"Offline Store",UPI,0.0002,0.0005,No
86185,"Aarav Tej Banerjee",Male,21,Noida,"Uttar Pradesh",North,2023-12-23,2024-11-16,2024-11-16,1,2266.04,166.74,2266.04,"MagSafe Charger",Accessories,Apple,Flipkart,UPI,0.0000,0.0000,No
86186,"Atharv Surya Khanna",Male,31,Bhubaneswar,Odisha,East,2021-01-22,2021-03-28,2022-05-18,2,42446.12,1861.70,21223.06,"Realme 15 Pro+",Smartphones,Realme,"Offline Store",UPI,0.0006,0.0005,Yes
86187,"Ira Chandra Menon",Female,21,Hyderabad,Telangana,South,2023-04-03,2023-04-25,2023-04-25,1,1558.38,226.26,1558.38,"Ultra microSDXC Card",Accessories,SanDisk,Website,"Net Banking",0.0000,0.0001,No
86188,"Myra Singh Ali",Female,29,Gurugram,Haryana,North,2018-05-05,2019-08-05,2024-04-27,3,325444.00,9271.83,108481.33,"Galaxy A56",Smartphones,Apple,"Offline Store",Cash,0.0044,0.0023,Yes
86189,"Navya Ranjan Chaudhary",Female,32,Thiruvananthapuram,Kerala,South,2023-11-13,2023-12-11,2023-12-11,1,150245.69,4166.57,150245.69,"MacBook Pro (M4 Pro)",Laptops,Apple,Amazon,UPI,0.0020,0.0010,No
86190,"Ravi Lal Reddy",Male,24,Lucknow,"Uttar Pradesh",North,2020-10-28,2020-11-14,2024-07-20,3,35021.43,2456.37,11673.81,"AirPods Pro 3","Audio Devices",Apple,"Offline Store",Cash,0.0005,0.0006,Yes
86191,"Ayush Kumar Modi",Male,28,Mumbai,Maharashtra,West,2017-08-20,2017-11-11,2020-03-04,3,621836.85,10148.31,207278.95,SmartTag2,Tablets,Samsung,"Offline Store",Cash,0.0084,0.0026,Yes
86193,"Mitali Chandra Vyas",Female,31,Indore,"Madhya Pradesh",Central,2021-08-19,2021-09-27,2024-03-07,2,40756.17,5258.47,20378.09,"Top Load Washing Machine","Kitchen Appliances",IFB,"Offline Store",Cash,0.0006,0.0013,Yes
86196,"Rahul Surya Solanki",Male,52,Indore,"Madhya Pradesh",Central,2025-04-17,2025-06-13,2025-06-13,1,13095.27,784.03,13095.27,"Smart Soundbar","Audio Devices",Bose,Amazon,UPI,0.0002,0.0002,No
86197,"Ira Rey Ansari",Female,22,Jaipur,Rajasthan,North,2022-07-30,2022-09-05,2022-09-05,1,83036.59,8417.41,83036.59,"OLED evo G5",Televisions,LG,"Offline Store",UPI,0.0011,0.0021,No
86198,"Aarav Rai Soni",Male,29,Lucknow,"Uttar Pradesh",North,2018-10-14,2019-03-11,2019-03-11,1,7899.00,1974.75,7899.00,"Solo Microwave Oven","Kitchen Appliances",IFB,Flipkart,"Net Banking",0.0001,0.0005,No
86200,"Vijay Anand Jain",Male,23,Vadodara,Gujarat,West,2021-12-31,2022-06-04,2022-06-04,1,49133.69,2694.55,49133.69,"Xiaomi Pad 7 Ultra",Tablets,Xiaomi,"Offline Store",Cash,0.0007,0.0007,No
86202,"Chirag Kishore Anand",Male,21,Ahmedabad,Gujarat,West,2023-07-22,2023-08-11,2023-08-11,1,32499.00,6499.80,32499.00,"Frost Free Refrigerator","Home Appliances",Haier,"Offline Store",UPI,0.0004,0.0016,No
86203,"Vedant Tej Kapoor",Male,30,Gurugram,Haryana,North,2019-04-29,2019-09-06,2020-11-23,3,382286.24,28130.55,127428.75,SmartTag2,Accessories,Samsung,"Offline Store",Card,0.0052,0.0071,Yes
86204,"Nandini Mohan Sheikh",Female,42,Lucknow,"Uttar Pradesh",North,2024-09-30,2024-10-08,2024-10-08,1,44004.12,5.00,44004.12,"Reno 14 Pro",Smartphones,Oppo,"Mobile App",Card,0.0006,0.0000,No
86205,"Kiara Shan Kulkarni",Female,29,Bhubaneswar,Odisha,East,2018-12-24,2019-02-16,2020-05-02,3,94773.66,6848.12,31591.22,"Galaxy Tab S10 Ultra",Tablets,Samsung,"Offline Store",UPI,0.0013,0.0017,Yes
86206,"Lakshay Hari Patil",Male,49,Hyderabad,Telangana,South,2025-09-08,2026-03-31,2026-03-31,1,20706.00,1660.24,20706.00,"HomePod mini","Audio Devices",Apple,"Mobile App",Card,0.0003,0.0004,No
86207,"Vivek Singh Joseph",Male,27,Indore,"Madhya Pradesh",Central,2017-09-12,2018-02-05,2023-05-21,4,125560.74,6278.08,31390.18,"iPhone 17",Smartphones,Apple,"Offline Store",Cash,0.0017,0.0016,Yes
86208,"Vijay Nath Tiwari",Male,44,Bhopal,"Madhya Pradesh",Central,2025-07-07,2025-11-16,2025-11-16,1,35065.48,2386.34,35065.48,"OnePlus Pad 3",Tablets,OnePlus,"Offline Store",Cash,0.0005,0.0006,No
86209,"Trisha Lal Dave",Female,23,Bhubaneswar,Odisha,East,2021-12-21,2022-02-24,2022-02-24,1,2291.54,192.24,2291.54,"MagSafe Charger",Accessories,Apple,"Offline Store",Cash,0.0000,0.0000,No
86212,"Rekha Neel Bajaj",Female,29,Noida,"Uttar Pradesh",North,2019-02-17,2019-03-13,2020-11-21,3,180825.07,19353.61,60275.02,"UHD UT80","Audio Devices",Apple,"Offline Store",Card,0.0025,0.0049,Yes
86213,"Shivani Surya Gupta",Female,19,Indore,"Madhya Pradesh",Central,2025-10-05,2025-10-20,2025-10-20,1,4121.77,586.45,4121.77,"Extreme Portable SSD",Accessories,SanDisk,"Offline Store",Card,0.0001,0.0001,No
86214,"Sachin Jit Dubey",Male,24,Bengaluru,Karnataka,South,2020-11-17,2021-10-01,2021-10-01,1,8073.19,473.95,8073.19,"CMF Buds Pro 2","Audio Devices",Nothing,"Offline Store",UPI,0.0001,0.0001,No
86216,"Rupali Chandra Malhotra",Female,23,Hyderabad,Telangana,South,2021-12-01,2022-01-29,2025-08-24,2,243496.83,2747.14,121748.42,"Inspiron 14",Laptops,Dell,"Offline Store",Cash,0.0033,0.0007,Yes
86217,"Kabir Hari Arora",Male,30,Chandigarh,Punjab,North,2020-07-24,2020-08-01,2021-01-04,2,148594.96,14844.70,74297.48,"Nord 5",Smartphones,Acer,"Offline Store",Cash,0.0020,0.0037,Yes
86219,"Priya Chandra Jain",Female,21,Chennai,"Tamil Nadu",South,2023-12-30,2024-01-04,2024-01-04,1,8301.88,1627.63,8301.88,"Mixer Grinder","Kitchen Appliances",Bajaj,"Mobile App",Card,0.0001,0.0004,No
86220,"Khushi Mohan Malhotra",Female,20,Thiruvananthapuram,Kerala,South,2024-08-27,2024-09-18,2024-09-18,1,44884.22,5.10,44884.22,"OnePlus 13",Smartphones,OnePlus,"Mobile App",UPI,0.0006,0.0000,No
86221,"Akash Mohan Bansal",Male,23,Kochi,Kerala,South,2021-11-07,2022-07-12,2022-07-12,1,9022.04,1372.79,9022.04,"Rice Cooker","Kitchen Appliances",Prestige,"Offline Store",Card,0.0001,0.0003,No
86222,"Rohan Tej Nair",Male,21,Ghaziabad,"Uttar Pradesh",North,2023-08-26,2023-09-03,2023-09-03,1,26599.00,5319.80,26599.00,"Front Load Washing Machine","Home Appliances",Haier,"Offline Store",Cash,0.0004,0.0013,No
86223,"Devansh Kumar Saha",Male,31,Noida,"Uttar Pradesh",North,2021-01-14,2021-05-12,2021-08-07,2,350141.27,14746.85,175070.63,"Galaxy A36",Smartphones,Apple,"Offline Store",Card,0.0047,0.0037,Yes
86224,"Ashish Jit Patil",Male,21,Indore,"Madhya Pradesh",Central,2023-11-20,2024-03-04,2024-03-04,1,52953.09,1913.97,52953.09,"OnePlus 13",Smartphones,OnePlus,"Offline Store",UPI,0.0007,0.0005,No
86225,"Rohan Om Iyer",Male,38,Bhopal,"Madhya Pradesh",Central,2024-09-07,2025-01-04,2025-01-04,1,79207.90,8.80,79207.90,"Galaxy Z Fold 7",Smartphones,Samsung,Website,Card,0.0011,0.0000,No
86228,"Parth Jit Modi",Male,40,Hyderabad,Telangana,South,2024-09-30,2024-11-16,2024-12-06,2,85155.06,6066.40,42577.53,"Ultra microSDXC Card",Accessories,Samsung,"Offline Store","Net Banking",0.0012,0.0015,Yes
86229,"Vidhi Veer Brar",Female,50,Chennai,"Tamil Nadu",South,2025-05-31,2026-05-22,2026-05-22,1,42145.86,3308.38,42145.86,"U7 Series",Televisions,Hisense,"Offline Store",UPI,0.0006,0.0008,No
86230,"Nupur Anand Desai",Female,30,Indore,"Madhya Pradesh",Central,2020-01-08,2020-02-17,2023-11-13,2,139042.91,15584.53,69521.45,"OLED evo G5",Televisions,LG,"Offline Store",Cash,0.0019,0.0039,Yes
